canonical_document_id,sha256,company_name,company_slug,fiscal_year,technical_document_family,official_doc_type,official_doc_type_label,doc_type_stratum,doc_subtype,period_type,regulatory_status,parent_doc_id,status,taxonomy_notes,source_document_path,taxonomy_document_path,taxonomy_manifest_path,taxonomy_references_path,error_type,error_message
canonical_037f3dd4f6e5c030c950602f,3050d1a6365a5a6e15fd560b3deca7c3591542d0beec19af1d87f9559b7a373c,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-037f3dd4f6e5c030c950602f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-037f3dd4f6e5c030c950602f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-037f3dd4f6e5c030c950602f\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-037f3dd4f6e5c030c950602f\references.json,,
canonical_01554c87aee0bb4ce7d2568d,30fb774f8c30ee16e1c52fd801855a7310c5ad6db3287af503fb6dc80b00d9e5,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-01554c87aee0bb4ce7d2568d\document.pdf,,,,,
canonical_4ca689ee945ab02dfb8fff7b,31d9d9f548de430ee0fb6ab69789c98f8af913535c20833cc1923059cfdaef77,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-4ca689ee945ab02dfb8fff7b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-4ca689ee945ab02dfb8fff7b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-4ca689ee945ab02dfb8fff7b\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-4ca689ee945ab02dfb8fff7b\references.json,,
canonical_bee9489ef46f5f56c9fcc4e6,33bb28232418e0ef1642de4cd28678b1b050f3ae9cb8418f65b74f19f5e4c864,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-bee9489ef46f5f56c9fcc4e6\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-bee9489ef46f5f56c9fcc4e6\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-bee9489ef46f5f56c9fcc4e6\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-bee9489ef46f5f56c9fcc4e6\references.json,,
canonical_558da100622aa85dff194efe,344e51fa8b0fce588abb1fe44dba4eda378a840f9377c7b5a7b17cbfd33bef26,LVMH,lvmh,2024,annual_report,01_urd_annual_report,URD / annual report,core_reporting,annual_report,annual,regulated_or_standard_reporting,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\annual-report\canonical-558da100622aa85dff194efe\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\01_urd_annual_report\canonical-558da100622aa85dff194efe\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\01_urd_annual_report\canonical-558da100622aa85dff194efe\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\01_urd_annual_report\canonical-558da100622aa85dff194efe\references.json,,
canonical_0c5182a1c8ad247f00432a23,38930f6c5670ed40e781f47631881facca0e397bffca94942e3fcec16f94e25b,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-0c5182a1c8ad247f00432a23\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-0c5182a1c8ad247f00432a23\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-0c5182a1c8ad247f00432a23\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-0c5182a1c8ad247f00432a23\references.json,,
canonical_2697d5cebb7a5e0188eef73d,3b45fbf52fd6e8a26f2a413172d8e0ad51058aa97413282e0bd9a362d2614472,TotalEnergies,totalenergies,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\corporate-policy\canonical-2697d5cebb7a5e0188eef73d\document.pdf,,,,,
canonical_e435ee5377e8273765e97e96,3c6d316b351cfd6d99499c0e400ae72a989aeb3a5b3ed42182c3b448da09669a,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-e435ee5377e8273765e97e96\document.pdf,,,,,
canonical_dfeddcdfb54be14e2230ab70,3cc00dd7f31db7f369b6b158838b5424a90206554d95d9f1d64fe1c2ff98d80c,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-dfeddcdfb54be14e2230ab70\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-dfeddcdfb54be14e2230ab70\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-dfeddcdfb54be14e2230ab70\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-dfeddcdfb54be14e2230ab70\references.json,,
canonical_96b31abac292503094850e44,3edeea9fa73aebeca0a5ebad5016bc7935c4bb6ddcdf3153906e89a27ed2d92f,Schneider Electric,schneider-electric,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\sbti-commitment\canonical-96b31abac292503094850e44\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\18_sbti_validation\canonical-96b31abac292503094850e44\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\18_sbti_validation\canonical-96b31abac292503094850e44\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\18_sbti_validation\canonical-96b31abac292503094850e44\references.json,,
canonical_8c739e374905aa73beaa3846,3f5be5a2ac3a8e2ff3b9e5f6a9a36791dc483072d9423b645735ec9e5fc0817d,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-8c739e374905aa73beaa3846\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-8c739e374905aa73beaa3846\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-8c739e374905aa73beaa3846\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-8c739e374905aa73beaa3846\references.json,,
canonical_5c63b961a7599ad79af8f705,3f85323f9e78a6d573cf69d2c6c61ce8a8f9f6c4e97ffdd63fd900b8f5ff8897,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-5c63b961a7599ad79af8f705\document.pdf,,,,,
canonical_d273adf57ea1326cafa5b122,401cf1249fc87c7789d1c4f5fcdb6fb3862b3b55729fe7b40b11204e43d13908,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-d273adf57ea1326cafa5b122\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d273adf57ea1326cafa5b122\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d273adf57ea1326cafa5b122\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d273adf57ea1326cafa5b122\references.json,,
canonical_f9c1287e886ad69faa6e9533,4020c6f831bf1ea8f07305115a1554044684bfa027ed2521e1a5a6e59c9bbb4e,Schneider Electric,schneider-electric,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\sbti-commitment\canonical-f9c1287e886ad69faa6e9533\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\18_sbti_validation\canonical-f9c1287e886ad69faa6e9533\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\18_sbti_validation\canonical-f9c1287e886ad69faa6e9533\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\18_sbti_validation\canonical-f9c1287e886ad69faa6e9533\references.json,,
canonical_78aa11ff26d288e3b0414476,40ab287bed8360c6d97086cfdd82c5ea7196fd888cd102aaa83fe87592567bc6,Schneider Electric,schneider-electric,2024,corporate_policy,08_anticorruption_policy,Anti-corruption policy,policy,anticorruption_policy,perpetual,policy,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\corporate-policy\canonical-78aa11ff26d288e3b0414476\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\08_anticorruption_policy\canonical-78aa11ff26d288e3b0414476\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\08_anticorruption_policy\canonical-78aa11ff26d288e3b0414476\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\08_anticorruption_policy\canonical-78aa11ff26d288e3b0414476\references.json,,
canonical_31235007707d743ab22c047b,41868edca2a7c74ff2aa4357854389072aaba8098edf6038c00eed85f2dac3ab,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-31235007707d743ab22c047b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-31235007707d743ab22c047b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-31235007707d743ab22c047b\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-31235007707d743ab22c047b\references.json,,
canonical_0d3c8ce0c45869d05240f983,418cf4897a189227e058cfb1e74a1aafd1e9588d9b0c8dc246abb84b8078e7d3,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-0d3c8ce0c45869d05240f983\document.pdf,,,,,
canonical_e0869f5c569cb771e1d68d38,41bd8ddfaf795c3a796238fdb134bd6a58309c4d500a6ab89450830a8bedd78c,Schneider Electric,schneider-electric,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\agm-document\canonical-e0869f5c569cb771e1d68d38\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-e0869f5c569cb771e1d68d38\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-e0869f5c569cb771e1d68d38\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-e0869f5c569cb771e1d68d38\references.json,,
canonical_2d6a2fa5ade81900e7c51308,428b8ca97da43ef9e3a64705d516adad84595840b36411d67dd5526e5b0ef295,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-2d6a2fa5ade81900e7c51308\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-2d6a2fa5ade81900e7c51308\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-2d6a2fa5ade81900e7c51308\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-2d6a2fa5ade81900e7c51308\references.json,,
canonical_a34b94239955b0e10b15d596,42a29a967c1b6c0695e33ab5f1526812650e85d9bc3a12509dd44e43e97a8457,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-a34b94239955b0e10b15d596\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-a34b94239955b0e10b15d596\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-a34b94239955b0e10b15d596\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-a34b94239955b0e10b15d596\references.json,,
canonical_f21439a7a0cae18fe84be0d3,42b0bd7ee3fd830bed5fd24e143a6c8587efa1d77ed4b82bf8f936da2ee2d844,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-f21439a7a0cae18fe84be0d3\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-f21439a7a0cae18fe84be0d3\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-f21439a7a0cae18fe84be0d3\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-f21439a7a0cae18fe84be0d3\references.json,,
canonical_4348f033133985f7bca9ae0d,43e167d4fa066cf8d70c7face89ecb51059e2a0aee9da30674a12e2ae5676eb4,Schneider Electric,schneider-electric,2024,half_year_report,05_half_year_financial_report,Half-year financial report,financial_reporting,half_year_report,half_year,regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\half-year-report\canonical-4348f033133985f7bca9ae0d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\05_half_year_financial_report\canonical-4348f033133985f7bca9ae0d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\05_half_year_financial_report\canonical-4348f033133985f7bca9ae0d\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\05_half_year_financial_report\canonical-4348f033133985f7bca9ae0d\references.json,,
canonical_2c5f6688b9f7477c2730ef08,4469eee6f9e049e6e09c71ed2e3fae7f7dae8c22df370ebd5121712ddf5acbf7,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-2c5f6688b9f7477c2730ef08\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-2c5f6688b9f7477c2730ef08\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-2c5f6688b9f7477c2730ef08\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-2c5f6688b9f7477c2730ef08\references.json,,
canonical_47de06f925af68fdcacbbe19,463f616eab04d3e3a1ac1e9d5fbb3a1d52e3a32ae84df916dad56352ab3e8b44,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-47de06f925af68fdcacbbe19\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-47de06f925af68fdcacbbe19\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-47de06f925af68fdcacbbe19\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-47de06f925af68fdcacbbe19\references.json,,
canonical_877449c466c67c56676ffc86,47dbbb28fdc43b5dcbd65f8d74b60db4a6847b70b6510106596c671e7ff65a57,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-877449c466c67c56676ffc86\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-877449c466c67c56676ffc86\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-877449c466c67c56676ffc86\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-877449c466c67c56676ffc86\references.json,,
canonical_0d7001df3af113d8984dc8ad,47e80e9540a17891247b5edf451b2ffa6783fe5c196c2179c6ee037fee1a0eb4,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-0d7001df3af113d8984dc8ad\document.pdf,,,,,
canonical_d16485177bf6ab4924dee636,488f12e9408f4cfdf26894f3dee374dc993adc3bd9fd69e21a30b5bcb12c9136,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-d16485177bf6ab4924dee636\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-d16485177bf6ab4924dee636\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-d16485177bf6ab4924dee636\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-d16485177bf6ab4924dee636\references.json,,
canonical_41a695c0203fee302a33a6c2,4c39b5ec3815aeeff6a95ceae57ad633cf6c323853c63afd1fa4f403befe53d8,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-41a695c0203fee302a33a6c2\document.pdf,,,,,
canonical_12b7ce1d94ea1637163f5d06,4c4fc3e26dff7c680f400552b4cf2a04bea6efd740efb4e9bddcde3b39581e76,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-12b7ce1d94ea1637163f5d06\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-12b7ce1d94ea1637163f5d06\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-12b7ce1d94ea1637163f5d06\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-12b7ce1d94ea1637163f5d06\references.json,,
canonical_b8fba7197954a65f9876b0cd,4e056b1ef6453f7cf1ec1bd82df581b5bb08f5f550317ad668bc7d991267bfb8,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-b8fba7197954a65f9876b0cd\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-b8fba7197954a65f9876b0cd\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-b8fba7197954a65f9876b0cd\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-b8fba7197954a65f9876b0cd\references.json,,
canonical_0d43bf3de8cca5d3a1145322,4e67ffaaae7f880fd24e837c30f10c08b0a087ca1b4314dade86e7b5d32c12cb,LVMH,lvmh,2024,annual_report,01_urd_annual_report,URD / annual report,core_reporting,annual_report,annual,regulated_or_standard_reporting,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\annual-report\canonical-0d43bf3de8cca5d3a1145322\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\01_urd_annual_report\canonical-0d43bf3de8cca5d3a1145322\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\01_urd_annual_report\canonical-0d43bf3de8cca5d3a1145322\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\01_urd_annual_report\canonical-0d43bf3de8cca5d3a1145322\references.json,,
canonical_0d43bf3de8cca5d3a1145322,4e67ffaaae7f880fd24e837c30f10c08b0a087ca1b4314dade86e7b5d32c12cb,LVMH,lvmh,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sustainability-report\canonical-0d43bf3de8cca5d3a1145322\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\02_sustainability_statement_csrd_esrs\canonical-0d43bf3de8cca5d3a1145322\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\02_sustainability_statement_csrd_esrs\canonical-0d43bf3de8cca5d3a1145322\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\02_sustainability_statement_csrd_esrs\canonical-0d43bf3de8cca5d3a1145322\references.json,,
canonical_0d43bf3de8cca5d3a1145322,4e67ffaaae7f880fd24e837c30f10c08b0a087ca1b4314dade86e7b5d32c12cb,LVMH,lvmh,2024,climate_report,03_climate_report_tcfd_transition_plan,Climate report / TCFD / transition plan,climate,climate_report,annual_or_ad_hoc,voluntary_or_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\climate-report\canonical-0d43bf3de8cca5d3a1145322\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\03_climate_report_tcfd_transition_plan\canonical-0d43bf3de8cca5d3a1145322\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\03_climate_report_tcfd_transition_plan\canonical-0d43bf3de8cca5d3a1145322\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\03_climate_report_tcfd_transition_plan\canonical-0d43bf3de8cca5d3a1145322\references.json,,
canonical_ff6b9287ddd45bf5051af594,4f0ecf1a668fa80cca0983a42f49f183912c23ac7636a3b4386614c1d5c108e6,Schneider Electric,schneider-electric,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\sustainability-report\canonical-ff6b9287ddd45bf5051af594\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-ff6b9287ddd45bf5051af594\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-ff6b9287ddd45bf5051af594\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-ff6b9287ddd45bf5051af594\references.json,,
